point_index,latitude,longitude,altitude_m,distance_from_prev_m,bearing_deg,slope_deg
1772,-25.738628,27.5398,1182.0,72.18,249.06,0.7938
1773,-25.73879,27.539354,1183.0,48.17,248.04,1.1893
1774,-25.739034,27.538772,1183.0,64.3,245.04,0.0
1775,-25.739212,27.538392,1183.0,42.9,242.52,0.0
1776,-25.739658,27.53752,1186.0,100.44,240.41,1.7109
1777,-25.74001,27.536922,1188.0,71.55,236.84,1.6011
1778,-25.740385,27.536334,1189.0,72.16,234.7,0.7939
1779,-25.740791,27.535771,1189.0,72.24,231.32,0.0
1780,-25.741281,27.535149,1191.0,82.76,228.83,1.3843
1781,-25.741824,27.534469,1192.0,91.02,228.44,0.6295
1782,-25.742167,27.534026,1193.0,58.51,229.32,0.9792
1783,-25.742484,27.533623,1193.0,53.59,228.87,0.0
1784,-25.743041,27.53291,1195.0,94.53,229.07,1.212
1785,-25.743494,27.532346,1196.0,75.69,228.28,0.757
1786,-25.743764,27.531973,1197.0,47.93,231.21,1.1953
1787,-25.744018,27.531615,1198.0,45.64,231.77,1.2551
1788,-25.744359,27.531104,1199.0,63.7,233.47,0.8994
1789,-25.744659,27.53062,1200.0,58.85,235.47,0.9736
1790,-25.744891,27.530228,1201.0,46.98,236.69,1.2194
1791,-25.745187,27.529685,1202.0,63.57,238.82,0.9012
1792,-25.745443,27.529178,1203.0,58.21,240.73,0.9841
1793,-25.74567,27.528685,1203.0,55.45,242.92,0.0
1794,-25.745936,27.528073,1204.0,68.06,244.24,0.8418
1795,-25.74614,27.527545,1206.0,57.54,246.78,1.9906
1796,-25.746326,27.527035,1206.0,55.11,247.96,0.0
1797,-25.746521,27.526432,1207.0,64.17,250.25,0.8928
1798,-25.746723,27.525718,1209.0,74.96,252.56,1.5284
1799,-25.746857,27.525158,1211.0,58.03,255.12,1.9738
1800,-25.746998,27.52453,1211.0,64.82,256.0,0.0
1801,-25.747104,27.523922,1211.0,62.02,259.05,0.0
1802,-25.747188,27.52339,1212.0,54.1,260.06,1.059
1803,-25.747255,27.522894,1212.0,50.23,261.47,0.0
1804,-25.747322,27.522238,1213.0,66.12,263.53,0.8664
1805,-25.747364,27.521632,1215.0,60.87,265.6,1.8818
1806,-25.747386,27.520773,1217.0,86.07,268.37,1.3312
1807,-25.747375,27.520079,1217.0,69.52,271.01,0.0
1808,-25.747346,27.519367,1219.0,71.38,272.59,1.6049
1809,-25.747281,27.518601,1219.0,77.06,275.38,0.0
1810,-25.747114,27.517218,1219.0,139.75,277.64,0.0
1811,-25.746968,27.515974,1219.0,125.65,277.42,0.0
1812,-25.746889,27.515182,1221.0,79.81,276.32,1.4355
1813,-25.746852,27.514433,1222.0,75.13,273.14,0.7626
1814,-25.746846,27.513656,1221.0,77.82,270.49,-0.7362
1815,-25.746861,27.513034,1222.0,62.32,268.47,0.9193
1816,-25.746922,27.512256,1224.0,78.22,265.02,1.4648
1817,-25.746968,27.511787,1224.0,47.25,263.79,0.0
1818,-25.747057,27.511131,1224.0,66.44,261.43,0.0
1819,-25.747176,27.51046,1224.0,68.49,258.86,0.0
1820,-25.74731,27.509837,1225.0,64.15,256.57,0.8931
1821,-25.74755,27.508956,1226.0,92.18,253.17,0.6215
1822,-25.747771,27.508274,1226.0,72.59,250.21,0.0
1823,-25.747947,27.507774,1226.0,53.77,248.65,0.0
1824,-25.748155,27.507238,1226.0,58.45,246.69,0.0
1825,-25.748398,27.506695,1227.0,60.73,243.58,0.9434
1826,-25.748771,27.505933,1228.0,86.86,241.48,0.6596
1827,-25.749194,27.505095,1227.0,96.21,240.73,-0.5955
1828,-25.749896,27.503692,1229.0,160.74,240.95,0.7129
1829,-25.750369,27.502744,1230.0,108.54,241.02,0.5279
1830,-25.750605,27.502251,1229.0,55.92,242.01,-1.0246
1831,-25.750797,27.501808,1228.0,49.24,244.3,-1.1635
1832,-25.750995,27.501322,1227.0,53.42,245.66,-1.0724
1833,-25.751123,27.50096,1227.0,38.95,248.57,0.0
1834,-25.751261,27.500517,1226.0,46.95,250.92,-1.2203
1835,-25.751415,27.499954,1226.0,58.93,253.11,0.0
1836,-25.751552,27.499337,1227.0,63.64,256.15,0.9002
1837,-25.751667,27.498696,1227.0,65.46,258.73,0.0
1838,-25.751751,27.498047,1227.0,65.67,261.82,0.0
1839,-25.751807,27.497261,1226.0,78.97,265.48,-0.7255
1840,-25.751841,27.496068,1223.0,119.54,268.19,-1.4376
1841,-25.751857,27.495122,1223.0,94.76,268.92,0.0
1842,-25.751897,27.493356,1221.0,176.92,268.56,-0.6477
1843,-25.751926,27.49182,1218.0,153.87,268.8,-1.117
1844,-25.751979,27.489459,1213.0,236.53,268.57,-1.211
1845,-25.752019,27.488268,1211.0,119.36,267.86,-0.9599
1846,-25.752049,27.487527,1209.0,74.29,267.43,-1.5422
1847,-25.752077,27.48676,1209.0,76.88,267.68,0.0
1848,-25.752086,27.486363,1209.0,39.77,268.56,0.0
1849,-25.752092,27.486177,1209.0,18.64,267.95,0.0
1850,-25.752082,27.485595,1210.0,58.3,271.09,0.9827
1851,-25.752086,27.4848,1213.0,79.62,269.68,2.1578
1852,-25.75211,27.4834,1216.0,140.24,268.91,1.2255
1853,-25.752099,27.48183,1219.0,157.24,270.45,1.093
1854,-25.752091,27.480429,1223.0,140.31,270.36,1.6329
1855,-25.752058,27.479725,1225.0,70.6,272.98,1.6226
1856,-25.752028,27.479581,1225.0,14.8,283.02,0.0
1857,-25.752006,27.478965,1227.0,61.74,272.27,1.8553
1858,-25.751958,27.477973,1231.0,99.49,273.07,2.3023
1859,-25.751925,27.477045,1235.0,93.01,272.26,2.4625
1860,-25.75185,27.475458,1241.0,159.16,273.0,2.1589
1861,-25.751821,27.47461,1243.0,84.99,272.17,1.3481
1862,-25.751763,27.473357,1245.0,125.66,272.94,0.9119
1863,-25.751726,27.472221,1246.0,113.85,272.07,0.5033
1864,-25.751609,27.470115,1248.0,211.32,273.53,0.5422
1865,-25.75143,27.466086,1243.0,404.0,272.82,-0.7091
1866,-25.751366,27.464672,1242.0,141.79,272.88,-0.4041
1867,-25.751313,27.463475,1242.0,120.03,272.81,0.0
1868,-25.751235,27.462132,1243.0,134.78,273.69,0.4251
1869,-25.751139,27.460402,1245.0,173.59,273.53,0.6601
1870,-25.751066,27.459013,1248.0,139.35,273.34,1.2333
1871,-25.750974,27.45729,1251.0,172.87,273.39,0.9942
1872,-25.750891,27.455767,1251.0,152.81,273.46,0.0
1873,-25.750577,27.450365,1261.0,542.15,273.69,1.0567
1874,-25.749868,27.444496,1260.0,593.06,277.64,-0.0966
1875,-25.74957,27.441573,1257.0,294.62,276.46,-0.5834
1876,-25.748855,27.435411,1243.0,622.25,277.34,-1.2889
1877,-25.748208,27.429852,1240.0,561.39,277.36,-0.3062
1878,-25.747984,27.427966,1238.0,190.53,277.51,-0.6014
1879,-25.74681,27.417986,1231.0,1008.04,277.44,-0.3979
1880,-25.746613,27.416358,1232.0,164.52,277.65,0.3483
1881,-25.746491,27.415261,1232.0,110.71,277.04,0.0
1882,-25.746393,27.414443,1233.0,82.65,277.58,0.6932
1883,-25.746335,27.41392,1234.0,52.78,277.02,1.0855
1884,-25.746259,27.413143,1234.0,78.28,276.2,0.0
1885,-25.746168,27.411817,1234.0,133.19,274.36,0.0
1886,-25.746125,27.410582,1236.0,123.79,272.21,0.9256
1887,-25.746164,27.408852,1238.0,173.32,268.57,0.6611
1888,-25.746228,27.407869,1237.0,98.71,265.87,-0.5804
1889,-25.746299,27.407013,1237.0,86.1,264.74,0.0
1890,-25.747274,27.398964,1234.0,813.41,262.34,-0.2113
1891,-25.747462,27.397292,1235.0,168.76,262.88,0.3395
1892,-25.7476,27.396131,1233.0,117.29,262.48,-0.9769
1893,-25.747765,27.39496,1233.0,118.71,261.11,0.0
1894,-25.748062,27.392481,1230.0,250.47,262.42,-0.6862
1895,-25.748298,27.390459,1233.0,204.21,262.62,0.8417
1896,-25.748595,27.388109,1229.0,237.67,262.01,-0.9642
1897,-25.748733,27.387012,1227.0,110.94,262.05,-1.0328
1898,-25.748797,27.38656,1228.0,45.83,261.07,1.2501
1899,-25.748884,27.386001,1228.0,56.82,260.2,0.0
1900,-25.74896,27.385626,1228.0,38.5,257.32,0.0
1901,-25.749058,27.385141,1229.0,49.78,257.36,1.1508
1902,-25.749142,27.384745,1228.0,40.75,256.75,-1.4059
1903,-25.749299,27.38412,1226.0,64.98,254.42,-1.7628
1904,-25.749562,27.383096,1225.0,106.65,254.08,-0.5372
1905,-25.750238,27.380588,1221.0,262.19,253.34,-0.874
1906,-25.750344,27.380169,1220.0,43.59,254.31,-1.3143
1907,-25.750461,27.379666,1219.0,52.03,255.52,-1.1011
1908,-25.750581,27.379118,1219.0,56.48,256.34,0.0
1909,-25.750784,27.378158,1217.0,98.76,256.79,-1.1601
1910,-25.750869,27.37771,1216.0,45.85,258.1,-1.2494
1911,-25.750971,27.37716,1216.0,56.24,258.37,0.0
1912,-25.751026,27.376814,1216.0,35.19,259.99,0.0
1913,-25.75109,27.376438,1216.0,38.32,259.3,0.0
1914,-25.751149,27.376048,1216.0,39.61,260.47,0.0
1915,-25.7512,27.375687,1216.0,36.6,261.09,0.0
1916,-25.751252,27.375303,1216.0,38.89,261.45,0.0
1917,-25.751321,27.374706,1216.0,60.28,262.69,0.0
1918,-25.751437,27.373686,1214.0,102.97,262.8,-1.1128
1919,-25.751548,27.372635,1212.0,105.98,263.31,-1.0811
1920,-25.751601,27.37188,1211.0,75.84,265.54,-0.7554
1921,-25.751635,27.371215,1210.0,66.71,266.75,-0.8588
1922,-25.751696,27.369604,1208.0,161.49,267.59,-0.7096
1923,-25.751706,27.368161,1204.0,144.52,269.56,-1.5854
1924,-25.751681,27.36702,1204.0,114.31,271.39,0.0
1925,-25.751647,27.366246,1202.0,77.61,272.79,-1.4762
1926,-25.751611,27.365575,1201.0,67.32,273.41,-0.851
1927,-25.751536,27.364546,1201.0,103.39,274.63,0.0
1928,-25.751485,27.363961,1199.0,58.86,275.53,-1.946
1929,-25.751409,27.363212,1197.0,75.49,276.43,-1.5177
1930,-25.751287,27.362215,1198.0,100.77,277.74,0.5686
1931,-25.751077,27.360812,1196.0,142.44,279.44,-0.8044
1932,-25.750973,27.360163,1195.0,66.02,280.09,-0.8678
1933,-25.750925,27.359873,1194.0,29.53,280.41,-1.9395
1934,-25.750798,27.359224,1193.0,66.52,282.26,-0.8613
1935,-25.75066,27.358502,1193.0,73.92,281.98,0.0
1936,-25.750579,27.358155,1193.0,35.9,284.53,0.0
1937,-25.750419,27.357435,1194.0,74.27,283.86,0.7714
1938,-25.75031,27.356978,1194.0,47.35,284.83,0.0
1939,-25.750002,27.355775,1194.0,125.26,285.87,0.0
1940,-25.749722,27.35479,1192.0,103.45,287.52,-1.1076
1941,-25.749453,27.353934,1194.0,90.8,289.23,1.2618
1942,-25.749169,27.353042,1195.0,94.75,289.47,0.6047
1943,-25.74872,27.351747,1193.0,138.98,291.05,-0.8245
1944,-25.747991,27.349881,1193.0,203.71,293.45,0.0
1945,-25.746838,27.347299,1189.0,288.64,296.37,-0.794
1946,-25.745926,27.345553,1184.0,202.15,300.11,-1.4169
1947,-25.745432,27.344688,1182.0,102.58,302.38,-1.1169
1948,-25.74495,27.343843,1182.0,100.18,302.34,0.0
1949,-25.744354,27.342905,1183.0,114.97,305.2,0.4983
1950,-25.743299,27.341309,1182.0,198.28,306.27,-0.289
1951,-25.742493,27.340164,1183.0,145.55,308.01,0.3936
1952,-25.741668,27.339044,1182.0,144.91,309.27,-0.3954
1953,-25.741358,27.338574,1181.0,58.35,306.21,-0.9819
1954,-25.74068,27.337616,1176.0,122.03,308.16,-2.3463
1955,-25.740338,27.337167,1176.0,58.9,310.22,0.0
1956,-25.739611,27.336117,1175.0,132.65,307.55,-0.4319
1957,-25.739043,27.33532,1174.0,101.79,308.35,-0.5629
1958,-25.738738,27.334862,1173.0,57.05,306.48,-1.0042
1959,-25.738293,27.334172,1171.0,85.0,305.6,-1.3479
1960,-25.737772,27.33331,1172.0,103.98,303.86,0.551
1961,-25.73758,27.332971,1172.0,40.11,302.16,0.0
1962,-25.737385,27.332627,1172.0,40.71,302.18,0.0
1963,-25.737022,27.331927,1172.0,80.9,299.93,0.0
1964,-25.736895,27.331686,1172.0,27.97,300.33,0.0
1965,-25.736327,27.330527,1170.0,132.16,298.55,-0.867
1966,-25.736163,27.330128,1170.0,43.93,294.53,0.0
1967,-25.735644,27.328867,1169.0,138.87,294.56,-0.4126
1968,-25.735182,27.327811,1169.0,117.59,295.9,0.0
1969,-25.734953,27.327105,1169.0,75.16,289.8,0.0
1970,-25.734607,27.325954,1168.0,121.54,288.45,-0.4714
1971,-25.734297,27.324736,1167.0,126.78,285.78,-0.4519
1972,-25.733945,27.323138,1165.0,164.78,283.74,-0.6954
1973,-25.733566,27.321346,1163.0,184.38,283.21,-0.6215
1974,-25.733135,27.319329,1161.0,207.64,283.34,-0.5519
1975,-25.732665,27.317365,1161.0,203.55,284.88,0.0
1976,-25.732404,27.316244,1159.0,115.98,284.49,-0.9879
1977,-25.732208,27.315625,1158.0,65.72,289.37,-0.8717
1978,-25.731991,27.314991,1158.0,67.94,290.8,0.0
1979,-25.731692,27.314173,1157.0,88.43,292.09,-0.6479
1980,-25.731312,27.313205,1155.0,105.77,293.55,-1.0833
1981,-25.731004,27.312504,1155.0,78.13,296.0,0.0
1982,-25.730884,27.31223,1155.0,30.52,295.93,0.0
1983,-25.730715,27.31173,1155.0,53.49,290.57,0.0
1984,-25.730432,27.311188,1155.0,62.75,300.1,0.0
1985,-25.729992,27.310309,1156.0,100.73,299.06,0.5688
1986,-25.729581,27.309544,1156.0,89.22,300.81,0.0
1987,-25.728066,27.306693,1154.0,331.57,300.53,-0.3456
1988,-25.727708,27.305982,1153.0,81.59,299.2,-0.7022
1989,-25.727177,27.304981,1152.0,116.36,300.49,-0.4924
1990,-25.72701,27.304673,1151.0,36.01,301.04,-1.5907
1991,-25.726926,27.30452,1151.0,17.95,301.36,0.0
1992,-25.726745,27.304174,1150.0,40.08,300.14,-1.4293
1993,-25.724858,27.300595,1152.0,415.41,300.34,0.2759
1994,-25.72451,27.299945,1153.0,75.74,300.72,0.7564
1995,-25.72385,27.298649,1156.0,149.13,299.48,1.1524
1996,-25.721666,27.294462,1160.0,484.67,300.07,0.4729
1997,-25.718775,27.288958,1165.0,638.25,300.24,0.4488
1998,-25.71227,27.276574,1166.0,1436.11,300.24,0.0399
1999,-25.711782,27.27562,1166.0,109.91,299.59,0.0
2000,-25.711303,27.274742,1166.0,102.83,301.2,0.0
2001,-25.709805,27.271873,1169.0,332.21,300.09,0.5174
2002,-25.709215,27.270718,1173.0,133.02,299.55,1.7224
2003,-25.708863,27.270043,1174.0,78.14,300.06,0.7332
2004,-25.708036,27.268482,1174.0,181.43,300.45,0.0
2005,-25.707703,27.267847,1175.0,73.61,300.2,0.7783
2006,-25.707359,27.267192,1175.0,75.96,300.24,0.0
2007,-25.70684,27.266248,1175.0,110.8,301.39,0.0
2008,-25.706373,27.265357,1175.0,103.27,300.19,0.0
2009,-25.706052,27.264746,1177.0,70.86,300.25,1.6167
2010,-25.705892,27.26444,1179.0,35.45,300.13,3.2294
2011,-25.705624,27.263933,1180.0,58.89,300.4,0.9728
2012,-25.705489,27.26367,1181.0,30.33,299.67,1.8886
2013,-25.705363,27.263424,1181.0,28.35,299.62,0.0
2014,-25.705054,27.262831,1182.0,68.63,300.04,0.8348
2015,-25.704782,27.262321,1184.0,59.38,300.62,1.9291
2016,-25.704172,27.261165,1185.0,134.22,300.35,0.4269
2017,-25.703669,27.260234,1186.0,108.76,300.95,0.5268
2018,-25.703135,27.259186,1187.0,120.63,299.49,0.475
2019,-25.70258,27.258126,1190.0,122.83,300.16,1.3991
2020,-25.70233,27.257653,1189.0,54.94,300.39,-1.0427
2021,-25.701385,27.255868,1190.0,207.43,300.44,0.2762
2022,-25.700955,27.255064,1188.0,93.68,300.69,-1.2231
2023,-25.700357,27.253908,1187.0,133.56,299.86,-0.429
2024,-25.70004,27.253274,1188.0,72.65,299.03,0.7886
2025,-25.699563,27.252351,1189.0,106.61,299.84,0.5374
2026,-25.699153,27.251595,1191.0,88.41,301.04,1.2959
2027,-25.698755,27.250816,1197.0,89.73,299.55,3.8257
2028,-25.698382,27.25012,1199.0,81.14,300.74,1.412
2029,-25.698047,27.249465,1202.0,75.46,299.58,2.2766
2030,-25.697493,27.248413,1206.0,122.09,300.3,1.8765
2031,-25.697163,27.24779,1212.0,72.41,300.45,4.7368
2032,-25.696042,27.24564,1226.0,248.89,300.05,3.2195
2033,-25.695164,27.243894,1235.0,200.34,299.16,2.5721
2034,-25.694088,27.241464,1258.0,271.29,296.17,4.8459
2035,-25.693356,27.23964,1257.0,200.07,294.01,-0.2864
2036,-25.692689,27.237906,1251.0,188.92,293.12,-1.8191
2037,-25.692087,27.236044,1240.0,198.22,289.74,-3.1763
2038,-25.69158,27.234243,1233.0,189.06,287.35,-2.1204
2039,-25.690893,27.231616,1224.0,274.09,286.18,-1.8807
2040,-25.690685,27.23068,1223.0,96.6,283.85,-0.5931
2041,-25.690371,27.229051,1220.0,166.92,282.07,-1.0296
2042,-25.689958,27.22639,1219.0,270.57,279.77,-0.2118
2043,-25.689196,27.219896,1225.0,656.22,277.42,0.5239
2044,-25.688842,27.216966,1220.0,296.23,277.64,-0.967
2045,-25.688422,27.214076,1217.0,293.33,279.16,-0.586
2046,-25.688256,27.212908,1217.0,118.49,278.96,0.0
2047,-25.68801,27.211518,1217.0,141.95,281.11,0.0
2048,-25.687758,27.210343,1218.0,121.03,283.39,0.4734
2049,-25.687373,27.208745,1219.0,165.75,284.97,0.3457
2050,-25.68693,27.207151,1215.0,167.15,287.14,-1.3708
2051,-25.686014,27.204501,1214.0,284.41,290.98,-0.2015
2052,-25.685341,27.202944,1224.0,173.04,295.62,3.3074
2053,-25.684871,27.201886,1229.0,118.2,296.24,2.4222
2054,-25.684434,27.200917,1234.0,108.58,296.58,2.6365
2055,-25.684118,27.20026,1239.0,74.63,298.09,3.8331
2056,-25.683941,27.199901,1241.0,41.01,298.68,2.7922
2057,-25.683585,27.199222,1243.0,78.72,300.19,1.4554
2058,-25.68306,27.198281,1249.0,110.9,301.76,3.0967
2059,-25.682438,27.197264,1256.0,123.17,304.16,3.2528
2060,-25.681903,27.196492,1255.0,97.59,307.56,-0.5871
2061,-25.681471,27.195877,1252.0,78.14,307.93,-2.1987
2062,-25.68052,27.194577,1257.0,167.79,309.07,1.7069
2063,-25.680006,27.193911,1258.0,87.87,310.58,0.652
2064,-25.679513,27.193321,1263.0,80.63,312.84,3.5485
2065,-25.679055,27.192782,1263.0,74.24,313.31,0.0
2066,-25.678047,27.191639,1268.0,160.26,314.38,1.787
2067,-25.677574,27.191142,1269.0,72.44,316.56,0.7909
2068,-25.676594,27.190167,1271.0,146.36,318.12,0.7829
2069,-25.676116,27.18972,1273.0,69.51,319.88,1.6481
2070,-25.675941,27.18958,1274.0,23.99,324.21,2.387
2071,-25.67556,27.189204,1275.0,56.7,318.35,1.0104
2072,-25.674975,27.188713,1277.0,81.56,322.89,1.4047
2073,-25.674291,27.188142,1280.0,95.18,323.04,1.8053
2074,-25.673432,27.187462,1282.0,117.33,324.49,0.9765
2075,-25.670726,27.185318,1289.0,369.74,324.47,1.0846
2076,-25.66917,27.184084,1292.0,212.67,324.44,0.8082
2077,-25.668376,27.183453,1298.0,108.6,324.39,3.1623
2078,-25.667536,27.182792,1304.0,114.51,324.65,2.9994
2079,-25.660935,27.177547,1324.0,902.83,324.39,1.269
2080,-25.657416,27.174767,1314.0,480.37,324.55,-1.1926
2081,-25.657116,27.174535,1313.0,40.66,325.12,-1.4087
2082,-25.651265,27.169868,1290.0,801.32,324.28,-1.6441
2083,-25.649069,27.168117,1283.0,300.72,324.29,-1.3335
2084,-25.648755,27.167829,1282.0,45.3,320.42,-1.2645
2085,-25.648034,27.167222,1279.0,100.65,322.8,-1.7073
2086,-25.647398,27.166725,1276.0,86.51,324.84,-1.9862
2087,-25.646875,27.166294,1273.0,72.45,323.39,-2.3712
2088,-25.646541,27.166037,1271.0,45.2,325.25,-2.5336
2089,-25.645544,27.165271,1269.0,134.86,325.29,-0.8497
2090,-25.644921,27.164762,1267.0,86.04,323.63,-1.3317
2091,-25.64443,27.164337,1265.0,69.25,322.03,-1.6543
2092,-25.643696,27.163659,1265.0,106.21,320.22,0.0
2093,-25.643237,27.163214,1266.0,67.78,318.85,0.8452
2094,-25.642672,27.162615,1266.0,86.9,316.3,0.0
2095,-25.64205,27.161922,1267.0,98.03,314.87,0.5845
2096,-25.641345,27.161079,1266.0,115.27,312.85,-0.4971
2097,-25.640958,27.160596,1265.0,64.78,311.63,-0.8844
2098,-25.640686,27.160241,1264.0,46.7,310.36,-1.2266
2099,-25.640392,27.159838,1263.0,51.97,308.98,-1.1024
2100,-25.64018,27.159542,1263.0,37.9,308.47,0.0
2101,-25.639944,27.159191,1262.0,43.89,306.72,-1.3051
2102,-25.639723,27.15885,1262.0,42.1,305.71,0.0
2103,-25.639438,27.158413,1263.0,54.07,305.88,1.0596
2104,-25.638982,27.157656,1264.0,91.27,303.75,0.6278
2105,-25.638551,27.156955,1264.0,85.06,304.29,0.0
2106,-25.637929,27.155953,1265.0,121.96,304.55,0.4698
2107,-25.637488,27.155253,1267.0,85.61,304.95,1.3383
2108,-25.636713,27.153971,1270.0,154.74,303.84,1.1107
2109,-25.636222,27.153164,1272.0,97.6,304.01,1.1739
2110,-25.635418,27.151859,1274.0,158.45,304.35,0.7231
2111,-25.634582,27.150507,1274.0,164.35,304.44,0.0
2112,-25.634272,27.149969,1275.0,64.01,302.58,0.895
2113,-25.63395,27.149441,1276.0,63.9,304.08,0.8965
2114,-25.633723,27.149027,1276.0,48.58,301.31,0.0
2115,-25.633567,27.148733,1277.0,34.2,300.48,1.6749
2116,-25.63343,27.148408,1277.0,35.97,295.06,0.0
2117,-25.633318,27.148139,1278.0,29.7,294.79,1.9281
2118,-25.633222,27.147859,1280.0,30.03,290.82,3.8101
2119,-25.633127,27.147459,1282.0,41.47,284.76,2.7612
2120,-25.633053,27.147095,1283.0,37.41,282.71,1.5313
2121,-25.633009,27.146766,1285.0,33.34,278.44,3.4326
2122,-25.632989,27.146475,1286.0,29.26,274.36,1.9575
2123,-25.632994,27.145983,1288.0,49.33,269.35,2.3218
2124,-25.633031,27.145461,1293.0,52.49,265.5,5.4411
2125,-25.633077,27.145157,1296.0,30.9,260.47,5.5448
2126,-25.633139,27.144885,1298.0,28.13,255.81,4.0673
2127,-25.633293,27.144405,1304.0,51.08,250.41,6.6999
2128,-25.633456,27.143969,1310.0,47.32,247.48,7.2266
2129,-25.633692,27.143438,1313.0,59.35,243.76,2.8937
2130,-25.633954,27.142775,1319.0,72.57,246.33,4.7264
2131,-25.634085,27.142408,1322.0,39.57,248.4,4.3355
2132,-25.634184,27.141989,1326.0,43.42,255.31,5.263
2133,-25.634264,27.141604,1329.0,39.61,257.02,4.3314
2134,-25.634334,27.141095,1333.0,51.62,261.33,4.4312
2135,-25.634409,27.1404,1339.0,70.17,263.17,4.8872
2136,-25.634498,27.139676,1344.0,73.25,262.24,3.9048
2137,-25.634647,27.138227,1342.0,146.2,263.49,-0.7837
2138,-25.63485,27.136276,1322.0,196.89,263.42,-5.8003
2139,-25.634945,27.135501,1318.0,78.41,262.26,-2.9204
2140,-25.635147,27.133788,1302.0,173.19,262.55,-5.2782
2141,-25.635171,27.133574,1301.0,21.62,262.91,-2.6484
2142,-25.635259,27.132779,1295.0,80.3,263.0,-4.2734
2143,-25.635313,27.132567,1293.0,22.08,254.22,-5.1746
2144,-25.635339,27.132386,1291.0,18.37,260.95,-6.2121
2145,-25.635475,27.131742,1286.0,66.31,256.82,-4.3123
2146,-25.635644,27.131179,1282.0,59.49,251.58,-3.8469
2147,-25.635834,27.130711,1280.0,51.45,245.76,-2.2259
2148,-25.636036,27.130263,1279.0,50.22,243.43,-1.1409
2149,-25.63639,27.129629,1277.0,74.76,238.23,-1.5324
2150,-25.636602,27.12931,1275.0,39.73,233.6,-2.8819
2151,-25.637266,27.128405,1274.0,116.97,230.86,-0.4898
2152,-25.637504,27.127977,1271.0,50.41,238.33,-3.4057
2153,-25.637701,27.127611,1270.0,42.73,239.16,-1.3406
2154,-25.637892,27.127199,1270.0,46.44,242.79,0.0
2155,-25.63791,27.127075,1270.0,12.59,260.85,0.0
2156,-25.638025,27.126786,1270.0,31.67,246.18,0.0
2157,-25.638138,27.126486,1270.0,32.59,247.32,0.0
2158,-25.638329,27.125845,1270.0,67.68,251.71,0.0
2159,-25.638453,27.125216,1270.0,64.55,257.67,0.0
2160,-25.638551,27.124477,1270.0,74.88,261.63,0.0
2161,-25.638577,27.123946,1270.0,53.31,266.89,0.0
2162,-25.638574,27.123324,1271.0,62.35,270.31,0.9188
2163,-25.638399,27.12045,1271.0,288.77,273.86,0.0
2164,-25.638341,27.119477,1269.0,97.75,273.78,-1.1721
2165,-25.638288,27.118565,1263.0,91.62,273.69,-3.747
2166,-25.638193,27.117227,1256.0,134.55,274.5,-2.9782
2167,-25.638145,27.116468,1252.0,76.27,274.01,-3.002
2168,-25.638102,27.115744,1249.0,72.74,273.77,-2.3618
2169,-25.638074,27.115108,1245.0,63.83,272.8,-3.5857
2170,-25.638067,27.114849,1244.0,25.98,271.72,-2.2047
2171,-25.638046,27.114177,1242.0,67.41,271.99,-1.6995
2172,-25.638027,27.113319,1241.0,86.04,271.41,-0.6659
2173,-25.638017,27.111407,1238.0,191.68,270.33,-0.8967
2174,-25.638015,27.109357,1234.0,205.51,270.06,-1.1151
2175,-25.638018,27.107169,1233.0,219.34,269.91,-0.2612
2176,-25.638013,27.10354,1231.0,363.8,270.09,-0.315
2177,-25.638013,27.096334,1216.0,722.38,270.0,-1.1896
2178,-25.638008,27.094655,1210.0,168.32,270.19,-2.0416
2179,-25.638005,27.093224,1206.0,143.45,270.13,-1.5972
2180,-25.638002,27.089992,1202.0,324.0,270.06,-0.7073
2181,-25.638004,27.089815,1202.0,17.75,269.28,0.0
2182,-25.637994,27.085318,1206.0,450.81,270.14,0.5084
2183,-25.637982,27.080832,1209.0,449.71,270.17,0.3822
2184,-25.637981,27.080603,1208.0,22.96,270.28,-2.4942
2185,-25.637964,27.076085,1201.0,452.92,270.24,-0.8854
2186,-25.637961,27.073665,1194.0,242.6,270.08,-1.6528
2187,-25.637962,27.071942,1188.0,172.73,269.96,-1.9895
2188,-25.637953,27.068145,1178.0,380.64,270.15,-1.5049
2189,-25.637943,27.066198,1175.0,195.18,270.33,-0.8806
2190,-25.637896,27.060085,1168.0,612.83,270.49,-0.6544
2191,-25.637892,27.058527,1168.0,156.19,270.16,0.0
2192,-25.6379,27.057072,1166.0,145.86,269.65,-0.7856
2193,-25.637882,27.055259,1164.0,181.76,270.63,-0.6304
2194,-25.637882,27.053951,1161.0,131.12,270.0,-1.3107
2195,-25.637892,27.052543,1155.0,141.15,269.55,-2.434
2196,-25.637874,27.050316,1151.0,223.26,270.51,-1.0264
2197,-25.637893,27.05023,1151.0,8.88,256.23,0.0
2198,-25.6379,27.05015,1151.0,8.06,264.46,0.0
2199,-25.637914,27.049956,1151.0,19.51,265.42,0.0
2200,-25.637925,27.049563,1151.0,39.42,268.22,0.0
2201,-25.637932,27.04917,1151.0,39.4,268.87,0.0
2202,-25.637931,27.048697,1151.0,47.42,270.13,0.0
2203,-25.637925,27.048147,1151.0,55.14,270.69,0.0
2204,-25.637928,27.047498,1149.0,65.06,269.71,-1.7607
2205,-25.63792,27.046784,1150.0,71.58,270.71,0.8004
2206,-25.637907,27.046088,1149.0,69.79,271.19,-0.821
